result,table,timestamp,co2_air_quality,dewPoint_air_quality,humidity_air_quality,temperature_air_quality,voc_air_quality,leak_tamper_leak,leak_temp_leak,leak_water_leak,plug_energy_plug,plug_overCurrent_plug,plug_overLoad_plug,plug_power_plug,smoke_tamper_smoke,smoke_temp_smoke,vib_alarm_vibration,vib_ax_vibration,vib_ay_vibration,vib_az_vibration,vib_lux_vibration,vib_seismic_vibration,vib_tamper_vibration,vib_temp_vibration
_result,0,2026-01-17T15:34:00Z,622.0000256000002,12.800000000000004,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:35:00Z,622.0000256000001,12.800000000000006,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:36:00Z,622.0000256000002,12.800000000000004,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:37:00Z,622.0000256000001,12.800000000000004,50,24,0.30499999999999994,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:38:00Z,622.0000256000001,12.800000000000006,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:39:00Z,622.0000256,12.800000000000006,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:40:00Z,622.0000256000001,12.800000000000004,50,24,0.30499999999999994,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:41:00Z,622.0000256000002,12.800000000000004,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:42:00Z,622.0000256000001,12.800000000000004,50,24,0.30499999999999994,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:43:00Z,622.0000256000001,12.800000000000002,50,24,0.30499999999999994,null,null,null,10.819999999999997,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:44:00Z,622.0000256,12.800000000000006,50,24,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:45:00Z,622.0000256000001,12.800000000000004,50,24,0.30499999999999994,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:46:00Z,622.0000256000001,12.800000000000002,50,24,0.30499999999999994,null,null,null,10.819999999999999,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.10000000000001
_result,0,2026-01-17T15:47:00Z,622.0000256000001,12.800000000000004,50,24,0.30499999999999994,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000016
_result,0,2026-01-17T15:48:00Z,622.0000256000002,12.800000000000004,50,24.395833333333332,0.3049999999999999,null,null,null,10.819999999999999,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:49:00Z,622.0000255999997,12.800000000000006,50,24.5,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000016
_result,0,2026-01-17T15:50:00Z,622.0000256000001,12.800000000000006,50,24.5,0.3049999999999999,null,null,null,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:51:00Z,622.0000256000001,12.800000000000006,50,24.5,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:52:00Z,622.0000256,12.800000000000006,50,24.5,0.3049999999999999,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:53:00Z,645.3846409846155,13.415384615384617,50,24.584615384615397,0.3264615384615386,null,null,null,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:54:00Z,654.0000256,13.600000000000005,50,24.600000000000012,0.33600000000000013,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:55:00Z,654.0000256000001,13.599999999999998,50,24.600000000000005,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:56:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:57:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:58:00Z,654.0000256000002,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T15:59:00Z,654.0000256000002,13.600000000000001,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:00:00Z,654.0000256000002,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:01:00Z,654.0000256,13.600000000000005,50,24.600000000000012,0.33600000000000013,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:02:00Z,654.0000256000002,13.600000000000001,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:03:00Z,654.0000256,13.600000000000005,50,24.600000000000012,0.33600000000000013,null,null,null,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:04:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:05:00Z,654.0000256000002,13.600000000000001,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:06:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:07:00Z,654.0000256000002,13.600000000000001,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:08:00Z,654.0000256000002,13.6,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:09:00Z,654.0000256000002,13.600000000000001,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:10:00Z,654.0000256000002,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:11:00Z,654.0000256000002,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:12:00Z,654.0000256000002,13.600000000000001,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:13:00Z,654.0000256000002,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:14:00Z,654.0000256000001,13.600000000000005,50,24.600000000000012,0.33600000000000013,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:15:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:16:00Z,654.0000256000002,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:17:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:18:00Z,654.0000256000001,13.600000000000003,50,24.60000000000001,0.3360000000000001,null,null,null,10.819999999999999,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T16:19:00Z,46.71428754285714,0.4857142857142857,1.7857142857142858,0,0.024,null,null,null,0.47043478260869565,0,0,0,0.08333333333333333,0,0,0,0,0,0.2,0,0,0
_result,0,2026-01-17T16:20:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:21:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:22:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:23:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:24:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:25:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:26:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:27:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:28:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:29:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:30:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:31:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:32:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:33:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:34:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:35:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:36:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:37:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:38:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:39:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:40:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:41:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:42:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:43:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:44:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:45:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:46:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:47:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:48:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:49:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:50:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:51:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:52:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:53:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:54:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:55:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:56:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:57:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:58:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T16:59:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:00:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:01:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:02:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:03:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:04:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:05:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:06:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:07:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:08:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:09:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:10:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:11:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:12:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:13:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:14:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:15:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:16:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:17:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:18:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:19:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:20:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:21:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:22:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:23:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:24:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:25:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:26:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:27:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:28:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:29:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:30:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:31:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:32:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:33:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:34:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:35:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:36:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:37:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:38:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:39:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:40:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:41:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:42:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:43:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:44:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:45:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:46:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:47:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:48:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:49:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:50:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:51:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:52:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:53:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:54:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:55:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:56:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:57:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:58:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T17:59:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T18:00:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T18:01:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T18:02:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T18:03:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T18:04:00Z,0,0,0,0,0,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_result,0,2026-01-17T18:05:00Z,121.75758118787877,2.609090909090909,10.181818181818182,5.9878787878787865,0.06936363636363636,null,null,null,2.496923076923077,0,0,0,0.13333333333333333,4.34,0,0,0,0,2.8333333333333335,0,0,7.366666666666669
_result,0,2026-01-17T18:06:00Z,574.0000256000002,12.300000000000004,42,24.700000000000003,0.327,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:07:00Z,574.0000256000002,12.300000000000004,42,24.700000000000003,0.327,null,null,null,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:08:00Z,574.0000256000002,12.300000000000004,42,24.700000000000003,0.327,null,null,null,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:09:00Z,574.0000256000002,12.300000000000004,42,24.700000000000003,0.327,null,null,null,10.819999999999997,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:10:00Z,574.0000256000001,12.300000000000006,42,24.700000000000006,0.327,1,21.49,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:11:00Z,574.0000256000002,12.300000000000004,42,24.7,0.327,0,21.49,0,10.819999999999999,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:12:00Z,574.0000256000002,12.300000000000004,42,24.7,0.327,0,21.49,0,10.819999999999997,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:13:00Z,574.0000256000002,12.300000000000004,42,24.7,0.327,0,21.49,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:14:00Z,574.0000256000002,12.300000000000004,42,24.7,0.327,0,21.49,0,10.819999999999997,0,0,0,1,21.699999999999992,0.4838709677419355,0,0,0,9,0,0.5161290322580645,22.100000000000012
_result,0,2026-01-17T18:15:00Z,574.0000256000001,12.300000000000002,42,24.699999999999992,0.327,null,null,null,10.82,0,0,0,1,21.7,0,0,0,0,9,0,0,22.10000000000001
_result,0,2026-01-17T18:16:00Z,574.0000256000001,12.300000000000002,42,24.699999999999992,0.327,null,null,null,10.819999999999999,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.10000000000001
_result,0,2026-01-17T18:17:00Z,574.0000256000001,12.3,42,24.699999999999992,0.327,0,21.49,0,10.82,0,0,0,1,21.7,0,0,0,0,9,0,0,22.10000000000001
_result,0,2026-01-17T18:19:00Z,null,null,null,null,null,0.5714285714285714,21.490000000000002,0.2857142857142857,null,null,null,null,null,null,null,null,null,null,null,null,null,null
_result,0,2026-01-17T18:20:00Z,null,null,null,null,null,0.3125,21.490000000000006,0.0625,null,null,null,null,null,null,null,null,null,null,null,null,null,null
_result,0,2026-01-17T18:21:00Z,574.0000256000001,12.300000000000002,42,24.699999999999992,0.327,0.3333333333333333,21.490000000000006,0,10.82,0,0,0,1,21.699999999999996,0,0,0,0,9,0,0,22.10000000000001
_result,0,2026-01-17T18:22:00Z,574.0000256000002,12.300000000000004,42,24.7,0.327,0.07692307692307693,21.490000000000006,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:23:00Z,567.766685013333,12.300000000000006,43.9,24.766666666666655,0.28539999999999993,0,21.490000000000006,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000016
_result,0,2026-01-17T18:24:00Z,563.0000127999997,12.300000000000004,45,24.799999999999997,0.24899999999999992,0,21.490000000000006,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:25:00Z,563.0000127999997,12.300000000000004,45,24.799999999999997,0.24899999999999992,0,21.490000000000006,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
_result,0,2026-01-17T18:26:00Z,563.0000127999997,12.300000000000006,45,24.799999999999994,0.24899999999999992,0,21.490000000000006,0,10.819999999999997,0,0,0,1,21.699999999999992,0,0,0,0,9,0,0,22.100000000000012
